date,symbol,cashAndCashEquivalents,propertyPlantEquipmentNet,totalDebt,mktCap,industry,sector,image,ipoDate,isActivelyTrading,ebit,workingCapital,Security Name,Exchange,enterpriseValue,earningsYield,returnOnCapital,rocRank,yieldRank,rankSum,overallRank
2023-12-31,MSPRZ,11633000.0,5253000.0,679329000.0,47975.0,Medical - Healthcare Information Services,Healthcare,https://images.financialmodelingprep.com/symbol/MSPRZ.png,2022-05-24,True,-1976877000.0,-1249840000.0,"MSP Recovery, Inc. - Warrant",NASDAQ,667743975.0,-296.0531392289987,158.83799204073318,695.0,5833.0,6528.0,3558.0
2025-03-31,QRVO,1021176000.0,801895000.0,1549215000.0,7324177056.0,Semiconductors,Technology,https://images.financialmodelingprep.com/symbol/QRVO.png,2015-01-02,True,104257000.0,1384093000.0,"Qorvo, Inc. - Common Stock",NASDAQ,7852216056.0,1.3277398285587878,4.769330847195867,3156.0,3373.0,6529.0,3559.0
2023-12-31,MSPRW,11633000.0,5253000.0,679329000.0,7404.0,Medical - Healthcare Information Services,Healthcare,https://images.financialmodelingprep.com/symbol/MSPRW.png,2022-06-01,True,-1976877000.0,-1249840000.0,"MSP Recovery, Inc. - Warrant",NASDAQ,667703404.0,-296.0711280124011,158.83799204073318,695.0,5834.0,6529.0,3559.0
2024-12-31,HSPOW,7815.0,0.0,1780000.0,70335.0,Shell Companies,Financial Services,https://images.financialmodelingprep.com/symbol/HSPOW.png,2023-01-26,True,-1102470.0,-1974004.0,Horizon Space Acquisition I Corp. - Warrant,NASDAQ,1842520.0,-59.834900028222215,55.849430902875575,1169.0,5364.0,6533.0,3561.0
2024-12-31,ROG,159800000.0,389200000.0,24600000.0,1301559474.0,"Hardware, Equipment & Parts",Technology,https://images.financialmodelingprep.com/symbol/ROG.png,1980-03-17,True,22500000.0,375300000.0,Rogers Corporation Common Stock,NYSE,1166359474.0,1.929079370602343,2.943100065402224,3303.0,3231.0,6534.0,3562.0
2024-12-31,HTH,2298977000.0,238808000.0,1181690000.0,1982395649.0,Banks - Regional,Financial Services,https://images.financialmodelingprep.com/symbol/HTH.png,2004-02-19,True,20273000.0,997615000.0,Hilltop Holdings Inc.,NYSE,865108649.0,2.343405076741985,1.6396492139017147,3408.0,3134.0,6542.0,3563.0
2024-12-31,CRC,372000000.0,14000000.0,1223000000.0,3759618000.0,Oil & Gas Exploration & Production,Energy,https://images.financialmodelingprep.com/symbol/CRC.png,2020-10-28,True,764000000.0,-162000000.0,California Resources Corporation Common Stock,NYSE,4610618000.0,16.570446738376504,-516.2162162162163,5825.0,720.0,6545.0,3564.0
2024-12-31,AL,472554000.0,28931904000.0,20209985000.0,6199271730.0,Rental & Leasing Services,Industrials,https://images.financialmodelingprep.com/symbol/AL.png,2011-04-19,True,575746000.0,456623000.0,Air Lease Corporation Class A Common Stock,NYSE,25936702730.0,2.2198118473018407,1.9590842371922892,3380.0,3166.0,6546.0,3565.0
2024-12-31,AHR,76702000.0,163987000.0,1870714000.0,5542513800.0,REIT - Healthcare Facilities,Real Estate,https://images.financialmodelingprep.com/symbol/AHR.png,2024-02-07,True,29778000.0,308721000.0,"American Healthcare REIT, Inc. Common Stock",NYSE,7336525800.0,0.40588693901955614,6.299449131387664,2986.0,3563.0,6549.0,3566.0
2024-12-31,ORRF,51026000.0,50217000.0,184044000.0,609640625.0,Banks - Regional,Financial Services,https://images.financialmodelingprep.com/symbol/ORRF.png,1999-05-13,True,16949000.0,939725000.0,"Orrstown Financial Services, Inc. - Common Stock",NASDAQ,742658625.0,2.2822060404940427,1.71212050807017,3402.0,3148.0,6550.0,3567.0
2024-12-31,PINS,1136460000.0,131491000.0,185789000.0,22245167377.0,Internet Content & Information,Communication Services,https://images.financialmodelingprep.com/symbol/PINS.png,2019-04-18,True,179817000.0,3086574000.0,"Pinterest, Inc. Class A Common Stock",NYSE,21294496377.0,0.8444294564027294,5.58773672999147,3069.0,3482.0,6551.0,3568.0
2024-12-29,BGSF,353000.0,6110000.0,51664000.0,45656757.0,Staffing & Employment Services,Industrials,https://images.financialmodelingprep.com/symbol/BGSF.png,2014-04-29,True,1212000.0,19427000.0,"BGSF, Inc. Common Stock",NYSE,96967757.0,1.2499000054213898,4.7460547440968,3158.0,3393.0,6551.0,3568.0
2024-12-31,TMDX,336650000.0,292451000.0,518287000.0,4017087074.0,Medical - Devices,Healthcare,https://images.financialmodelingprep.com/symbol/TMDX.png,2019-05-02,True,39412000.0,437303000.0,"TransMedics Group, Inc. - Common Stock",NASDAQ,4198724074.0,0.9386661115469147,5.400724079621352,3093.0,3459.0,6552.0,3570.0
2024-12-31,BPYPN,2208000000.0,5484000000.0,54285000000.0,4692214738.0,Real Estate - Services,Real Estate,https://images.financialmodelingprep.com/symbol/BPYPN.png,2020-02-11,True,3832000000.0,-13561000000.0,"Brookfield Property Partners L.P. - 5.750% Class A Cumulative Redeemable Perpetual Preferred Units, Series 3",NASDAQ,56769214738.0,6.750137407546256,-47.443357682307784,4805.0,1749.0,6554.0,3571.0
2024-12-31,CACC,845000000.0,14700000.0,6352900000.0,5791074780.0,Financial - Credit Services,Financial Services,https://images.financialmodelingprep.com/symbol/CACC.png,1992-06-05,True,225399999.0,8973900000.0,Credit Acceptance Corporation - Common Stock,NASDAQ,11298974780.0,1.9948712461857536,2.5076207529537413,3338.0,3217.0,6555.0,3572.0
2024-12-31,FTAI,115116000.0,2507088000.0,3440478000.0,11584725760.0,Rental & Leasing Services,Industrials,https://images.financialmodelingprep.com/symbol/FTAI.png,2015-05-14,True,184898000.0,1396099000.0,FTAI Aviation Ltd. - Common Stock,NASDAQ,14910087760.0,1.2400865975855262,4.737103295332763,3159.0,3396.0,6555.0,3572.0
2024-10-31,JHI,1406894.0,0.0,0.0,117176970.0,Asset Management,Financial Services,https://images.financialmodelingprep.com/symbol/JHI.png,1980-03-17,True,24360368.0,-317263.0,John Hancock Investors Trust Common Stock,NYSE,115770076.0,21.042024711117925,-7678.288360130238,5986.0,570.0,6556.0,3574.0
2024-12-31,ABP,2850000.0,455000.0,3328000.0,10859752.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/ABP.png,2022-03-09,True,-10706738.0,-15831000.0,"Abpro Holdings, Inc - Common Stock",NASDAQ,11337752.0,-94.43439934124507,69.63279136316338,1028.0,5529.0,6557.0,3575.0
2024-12-31,BSLK,3512000.0,21000.0,13186000.0,11483588.0,Shell Companies,Financial Services,https://images.financialmodelingprep.com/symbol/BSLK.png,2021-05-07,True,115543.0,1898000.0,"Bolt Projects Holdings, Inc. - Common Stock",NASDAQ,21157588.0,0.5461066734071955,6.021000521104742,3020.0,3539.0,6559.0,3576.0
2024-10-31,FMY,0.0,0.0,0.0,50822867.0,Asset Management - Income,Financial Services,https://images.financialmodelingprep.com/symbol/FMY.png,2005-05-26,True,10666261.0,-129730.0,First Trust Motgage Income Fund Common Shares of Beneficial Interest,NYSE,50822867.0,20.98712967137411,-8221.89239189085,5987.0,573.0,6560.0,3577.0
2023-12-31,MSPR,11633000.0,5253000.0,679329000.0,18975788.0,Medical - Healthcare Information Services,Healthcare,https://images.financialmodelingprep.com/symbol/MSPR.png,2022-05-24,True,-1536699000.0,-1249840000.0,"MSP Recovery, Inc. - Class A Common Stock",NASDAQ,686671788.0,-223.78944742666494,123.47059707356738,778.0,5783.0,6561.0,3578.0
2024-12-31,SND,1554000.0,259845000.0,37223000.0,91252431.0,Oil & Gas Equipment & Services,Energy,https://images.financialmodelingprep.com/symbol/SND.png,2016-11-04,True,3166000.0,32315000.0,"Smart Sand, Inc. - Common Stock",NASDAQ,126921431.0,2.4944565902349463,1.0836527929901423,3460.0,3101.0,6561.0,3578.0
2023-12-31,HUBC,3522000.0,3544000.0,28772000.0,19223136.0,Software - Infrastructure,Technology,https://images.financialmodelingprep.com/symbol/HUBC.png,2022-01-03,True,-53923000.0,-67113000.0,Hub Cyber Security Ltd. - Ordinary Shares,NASDAQ,44473136.0,-121.2484768332955,84.82593717063348,938.0,5630.0,6568.0,3580.0
2024-12-31,GABC,69749000.0,104045000.0,153269000.0,1482447821.0,Banks - Regional,Financial Services,https://images.financialmodelingprep.com/symbol/GABC.png,1993-05-21,True,15137000.0,189292000.0,"German American Bancorp, Inc. - Common Stock",NASDAQ,1565967821.0,0.966622672382487,5.160276405635838,3115.0,3453.0,6568.0,3580.0
2024-12-31,DVAX,95883000.0,60609000.0,254417000.0,1182797850.0,Drug Manufacturers - Specialty & Generic,Healthcare,https://images.financialmodelingprep.com/symbol/DVAX.png,2004-02-19,True,24163000.0,770307000.0,Dynavax Technologies Corporation - Common Stock,NASDAQ,1341331850.0,1.8014184931193575,2.9079955133852278,3304.0,3265.0,6569.0,3582.0
2024-12-31,ORC,309330000.0,0.0,0.0,770179060.0,REIT - Mortgage,Real Estate,https://images.financialmodelingprep.com/symbol/ORC.png,2013-02-14,True,9941000.0,525825000.0,"Orchid Island Capital, Inc. Common Stock",NYSE,460849060.0,2.1571054088729182,1.8905529406171253,3387.0,3182.0,6569.0,3582.0
2024-09-30,NFG,38222000.0,7339205000.0,2778943000.0,7265204320.0,Oil & Gas Integrated,Energy,https://images.financialmodelingprep.com/symbol/NFG.png,1973-05-03,True,184810000.0,-634687000.0,National Fuel Gas Company Common Stock,NYSE,10005925320.0,1.8470055900836966,2.756499423224757,3318.0,3251.0,6569.0,3582.0
2025-02-01,DXLG,11901000.0,228066000.0,184615000.0,58609766.0,Apparel - Retail,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/DXLG.png,1987-06-02,True,5035000.0,41191000.0,"Destination XL Group, Inc. - Common Stock",NASDAQ,231323766.0,2.1766029868284265,1.8699606695461957,3392.0,3177.0,6569.0,3582.0
2025-02-01,FL,401000000.0,2971000000.0,2784000000.0,1260994432.0,Apparel - Retail,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/FL.png,1912-06-26,True,77000000.0,929000000.0,"Foot Locker, Inc.",NYSE,3643994432.0,2.11306579735191,1.9743589743589745,3378.0,3195.0,6573.0,3586.0
2024-12-29,CAVA,366120000.0,694734000.0,378708000.0,11419856654.0,Restaurants,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/CAVA.png,2023-06-16,True,57253000.0,261518000.0,"CAVA Group, Inc. Common Stock",NYSE,11432444654.0,0.5007940272859159,5.987229307755696,3025.0,3548.0,6573.0,3586.0
2024-06-30,GEG,50518000.0,225000.0,61184000.0,53595467.0,Medical - Distribution,Healthcare,https://images.financialmodelingprep.com/symbol/GEG.png,1999-06-11,True,1506000.0,113590000.0,"Great Elm Group, Inc.  - Common Stock",NASDAQ,64261467.0,2.343550607084647,1.323199929710495,3443.0,3133.0,6576.0,3588.0
2024-12-31,TCI,19915000.0,0.0,181856000.0,311361093.0,Real Estate - Services,Real Estate,https://images.financialmodelingprep.com/symbol/TCI.png,1985-03-07,True,9698000.0,467441000.0,"Transcontinental Realty Investors, Inc. Common Stock",NYSE,473302093.0,2.049008475438962,2.074700336513057,3373.0,3208.0,6581.0,3589.0
2024-12-31,RDCM,19243000.0,4300000.0,3404000.0,198442734.0,Telecommunications Services,Communication Services,https://images.financialmodelingprep.com/symbol/RDCM.png,1997-09-25,True,3002000.0,89287000.0,Radcom Ltd. - Ordinary Shares,NASDAQ,182603734.0,1.6439970499179386,3.207710472608375,3280.0,3303.0,6583.0,3590.0
2025-02-01,GCO,34007000.0,666295000.0,485089000.0,262601157.0,Apparel - Retail,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/GCO.png,1939-07-15,True,15389000.0,228974000.0,Genesco Inc. Common Stock,NYSE,713683157.0,2.156278994265238,1.7189247030780692,3401.0,3183.0,6584.0,3591.0
2024-12-31,RLX,5593492000.0,81951000.0,58497000.0,2290667087.0,Tobacco,Consumer Defensive,https://images.financialmodelingprep.com/symbol/RLX.png,2021-01-22,True,-107145000.0,8443131000.0,"RLX Technology Inc. American Depositary Shares, each representing the right to receive one (1) Class A ordinary share",NYSE,-3244327913.0,3.3025330013859175,-1.2568207555071025,3709.0,2875.0,6584.0,3591.0
2024-12-31,ALAR,15081000.0,628000.0,1590000.0,5154407.0,Software - Infrastructure,Technology,https://images.financialmodelingprep.com/symbol/ALAR.png,2018-08-17,True,7267000.0,10648000.0,Alarum Technologies Ltd. - American Depositary Shares,NASDAQ,-8336593.0,-87.16990262089081,64.44661227385598,1077.0,5508.0,6585.0,3593.0
2023-12-31,MOGO,16133000.0,1196000.0,88897000.0,24389194.0,Software - Infrastructure,Technology,https://images.financialmodelingprep.com/symbol/MOGO.png,2017-05-16,True,1160000.0,24449000.0,Mogo Inc. - Common Shares,NASDAQ,97153194.0,1.1939905959242059,4.523298888672256,3179.0,3407.0,6586.0,3594.0
2024-12-31,GENK,23675000.0,184181000.0,163009000.0,169565671.0,Restaurants,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/GENK.png,2023-06-28,True,5290000.0,-7176000.0,"GEN Restaurant Group, Inc. - Class A Common Stock",NASDAQ,308899671.0,1.7125301502830024,2.9886161407869833,3300.0,3286.0,6586.0,3594.0
2024-12-31,SSSSL,20035640000000.0,0.0,29051408000000.0,124118274.0,Asset Management,Financial Services,https://images.financialmodelingprep.com/symbol/SSSSL.png,2021-12-17,True,-3207901893206.0,-8259746000000.0,SuRo Capital Corp. - 6.00% Notes due 2026,NASDAQ,9015892118274.0,-35.58052659818339,38.83777894872312,1453.0,5134.0,6587.0,3596.0
2025-03-31,RVSB,0.0,23429000.0,105590000.0,127325534.0,Banks - Regional,Financial Services,https://images.financialmodelingprep.com/symbol/RVSB.png,1993-10-25,True,2662000.0,33939000.0,Riverview Bancorp Inc - Common Stock,NASDAQ,232915534.0,1.1429035901057591,4.640217542881048,3169.0,3418.0,6587.0,3596.0
2024-12-31,PIIIW,38816000.0,5734000.0,166163000.0,60690693.0,Medical - Care Facilities,Healthcare,https://images.financialmodelingprep.com/symbol/PIIIW.png,2021-12-03,True,-283818000.0,-312275000.0,P3 Health Partners Inc. - Warrant,NASDAQ,188037693.0,-150.93675925921937,92.5872884866951,898.0,5692.0,6590.0,3598.0
2024-12-31,PIII,38816000.0,5734000.0,166163000.0,60690688.0,Medical - Care Facilities,Healthcare,https://images.financialmodelingprep.com/symbol/PIII.png,2021-04-06,True,-283818000.0,-312275000.0,P3 Health Partners Inc. - Class A Common Stock,NASDAQ,188037688.0,-150.9367632726903,92.5872884866951,898.0,5693.0,6591.0,3599.0
2024-08-02,CBRL,12035000.0,1810656000.0,1202486000.0,1150577680.0,Restaurants,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/CBRL.png,1981-11-05,True,42321000.0,-173982000.0,"Cracker Barrel Old Country Store, Inc. - Common Stock",NASDAQ,2341028680.0,1.8077950245359657,2.5857928946143214,3330.0,3262.0,6592.0,3600.0
2024-12-31,MTX,333100000.0,989700000.0,971200000.0,1850621904.0,Chemicals - Specialty,Basic Materials,https://images.financialmodelingprep.com/symbol/MTX.png,1992-10-23,True,42900000.0,536300000.0,Minerals Technologies Inc. Common Stock,NYSE,2488721904.0,1.7237763661359249,2.8112712975098297,3310.0,3283.0,6593.0,3601.0
2024-12-31,GDEN,57725000.0,829361000.0,504042000.0,752877344.0,"Gambling, Resorts & Casinos",Consumer Cyclical,https://images.financialmodelingprep.com/symbol/GDEN.png,1999-01-04,True,21465000.0,-4853000.0,"Golden Entertainment, Inc. - Common Stock",NASDAQ,1199194344.0,1.7899517377977225,2.603370737457975,3329.0,3266.0,6595.0,3602.0
2024-12-31,EFSI,13129000.0,14339000.0,149512000.0,169427475.0,Banks - Regional,Financial Services,https://images.financialmodelingprep.com/symbol/EFSI.png,2001-07-05,True,4326000.0,106371000.0,Eagle Financial Services Inc - Common Stock,NASDAQ,305810475.0,1.4146016417521343,3.5837958744097427,3246.0,3354.0,6600.0,3603.0
2024-12-31,TBRG,12324000.0,5386000.0,174815000.0,392720738.0,Medical - Healthcare Information Services,Healthcare,https://images.financialmodelingprep.com/symbol/TBRG.png,2002-05-21,True,2483000.0,37299000.0,"TruBridge, Inc. - Common Stock",NASDAQ,555211738.0,0.4472167697578469,5.817031744172426,3045.0,3555.0,6600.0,3603.0
2024-12-31,HOPE,458199000.0,91191000.0,392643000.0,1353551920.0,Banks - Regional,Financial Services,https://images.financialmodelingprep.com/symbol/HOPE.png,1998-01-29,True,29962000.0,2872054000.0,"Hope Bancorp, Inc. - Common Stock",NASDAQ,1287995920.0,2.3262496048900525,1.011121253895645,3466.0,3136.0,6602.0,3605.0
2024-12-31,BTI,5301133334.0,4382417004.0,36978832676.0,89903242695.0,Tobacco,Consumer Defensive,https://images.financialmodelingprep.com/symbol/BTI.png,1980-04-14,True,24545000000.0,-4452471626.0,"British American Tobacco  Industries, p.l.c. Common Stock ADR",NYSE,121580942037.0,20.188196923602028,-35036.94588488394,6001.0,602.0,6603.0,3606.0
2024-04-30,EAD,5279.0,0.0,189000000.0,399463948.0,Asset Management - Income,Financial Services,https://images.financialmodelingprep.com/symbol/EAD.png,2003-02-26,True,120783854.0,-1.0,Allspring Income Opportunities Fund Common Shares,AMEX,588458669.0,20.52546089689776,-12078385400.0,6011.0,593.0,6604.0,3607.0
2024-12-31,FLIC,38330000.0,0.0,456964000.0,287802855.0,Banks - Regional,Financial Services,https://images.financialmodelingprep.com/symbol/FLIC.png,1987-01-12,True,13717000.0,682905000.0,The First of Long Island Corporation - Common Stock,NASDAQ,706436855.0,1.9417163618962094,2.0086249185465035,3376.0,3229.0,6605.0,3608.0
2024-02-29,SOTK,2134786.0,3082156.0,0.0,62111707.0,"Hardware, Equipment & Parts",Technology,https://images.financialmodelingprep.com/symbol/SOTK.png,1999-04-26,True,709644.0,13202772.0,Sono-Tek Corporation - Common Stock,NASDAQ,59976921.0,1.1831951160013698,4.35767354943172,3195.0,3410.0,6605.0,3608.0
2024-12-31,EXPE,5574000000.0,2718000000.0,6531000000.0,20411357250.0,Travel Services,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/EXPE.png,2005-07-21,True,1643000000.0,-4986000000.0,"Expedia Group, Inc. - Common Stock",NASDAQ,21368357250.0,7.688939214080202,-72.44268077601411,5079.0,1530.0,6609.0,3610.0
2024-12-31,BPYPO,2208000000.0,5484000000.0,54285000000.0,5233083802.0,Real Estate - Services,Real Estate,https://images.financialmodelingprep.com/symbol/BPYPO.png,2019-08-21,True,3694000000.0,-13561000000.0,"Brookfield Property Partners L.P. - 6.375% Class A Cumulative Redeemable Perpetual Preferred Units, Series 2",NASDAQ,57310083802.0,6.445637058850519,-45.734802525690235,4781.0,1830.0,6611.0,3611.0
2024-12-31,CREX,1037000.0,1108000.0,13852000.0,17341522.0,Software - Application,Technology,https://images.financialmodelingprep.com/symbol/CREX.png,2006-11-27,True,-1627000.0,-11667000.0,"Creative Realities, Inc. - Common Stock",NASDAQ,30156522.0,-5.395184497734851,15.408656122738895,2305.0,4306.0,6611.0,3611.0
2024-12-31,PRVA,491149000.0,6070000.0,5590000.0,3055315200.0,Medical - Healthcare Information Services,Healthcare,https://images.financialmodelingprep.com/symbol/PRVA.png,2021-04-28,True,21377000.0,415657000.0,"Privia Health Group, Inc. - Common Stock",NASDAQ,2569756200.0,0.8318687975147214,5.068918992618447,3125.0,3487.0,6612.0,3613.0
2024-12-31,IROHW,454.0,0.0,1282564.0,388646.0,Shell Companies,Financial Services,https://images.financialmodelingprep.com/symbol/IROHW.png,,True,-1709829.0,-2548172.0,Iron Horse Acquisitions Corp. - Warrant,NASDAQ,1670756.0,-102.338641908214,67.10021929445892,1051.0,5561.0,6612.0,3613.0
2024-12-31,BPYPP,2208000000.0,5484000000.0,54285000000.0,5268205170.0,Real Estate - Services,Real Estate,https://images.financialmodelingprep.com/symbol/BPYPP.png,2019-03-14,True,3694000000.0,-13561000000.0,Brookfield Property Partners L.P. - 6.50% Class A Cumulative Redeemable Perpetual Preferred Units,NASDAQ,57345205170.0,6.4416893950403145,-45.734802525690235,4781.0,1833.0,6614.0,3615.0
2024-12-31,NRXPW,1443000.0,0.0,6577000.0,1551963.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/NRXPW.png,2017-12-01,True,-24896000.0,-18561000.0,"NRX Pharmaceuticals, Inc. - Warrant",NASDAQ,6685963.0,-372.36221618336805,134.1307041646463,746.0,5868.0,6614.0,3615.0
2024-12-31,PTPI,3709971.0,136678.0,7386291.0,255792.0,Drug Manufacturers - Specialty & Generic,Healthcare,https://images.financialmodelingprep.com/symbol/PTPI.png,2020-12-02,True,-13757880.0,-10733387.0,"Petros Pharmaceuticals, Inc. - Common Stock",NASDAQ,3932112.0,-349.88525250552374,129.8316298012902,757.0,5859.0,6616.0,3617.0
2024-12-31,SHG,35226201000000.0,4157592000000.0,131197875000000.0,18342143993.0,Banks - Regional,Financial Services,https://images.financialmodelingprep.com/symbol/SHG.png,2003-09-17,True,1233889000000.0,28097689000000.0,Shinhan Financial Group Co Ltd American Depositary Shares,NYSE,95990016143993.0,1.285434724950003,3.8253859887315818,3231.0,3386.0,6617.0,3618.0
2024-03-31,CSWCZ,32273000.0,2400000.0,774053000.0,1052102225.0,Asset Management,Financial Services,https://images.financialmodelingprep.com/symbol/CSWCZ.png,2023-06-15,True,138887000.0,-187982000.0,Capital Southwest Corporation - 7.75% Notes due 2028,NASDAQ,1793882225.0,7.742258553233617,-74.83861581403369,5106.0,1512.0,6618.0,3619.0
2024-06-30,SMBC,60904000.0,95952000.0,125206000.0,613930768.0,Banks - Regional,Financial Services,https://images.financialmodelingprep.com/symbol/SMBC.png,1994-04-12,True,17235000.0,4603291000.0,"Southern Missouri Bancorp, Inc. - Common Stock",NASDAQ,678232768.0,2.5411629772509015,0.36676119962300313,3537.0,3084.0,6621.0,3620.0
2024-09-30,NUKK,3678.0,0.0,4002072.0,76400672.0,Software - Application,Technology,https://images.financialmodelingprep.com/symbol/NUKK.png,2015-03-04,True,-159238460.0,-162355969.0,Nukkleus Inc. - Ordinary Shares,NASDAQ,80399066.0,-198.06008691693012,98.07983099161571,869.0,5756.0,6625.0,3621.0
2024-03-31,STEP,181594000.0,127321000.0,268561000.0,6777694828.0,Asset Management,Financial Services,https://images.financialmodelingprep.com/symbol/STEP.png,2020-09-16,True,-121177000.0,-1338299000.0,StepStone Group Inc. - Class A Common Stock,NASDAQ,6864661828.0,-1.7652289804828531,10.006540168359788,2670.0,3958.0,6628.0,3622.0
2023-12-31,CJET,10731000.0,181377000.0,372652000.0,69901737.0,Auto - Manufacturers,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/CJET.png,2022-01-07,True,-62930000.0,-445881000.0,"Chijet Motor Company, Inc. - Ordinary Shares",NASDAQ,431822737.0,-14.573109428464392,23.791700692617123,1901.0,4729.0,6630.0,3623.0
2024-12-31,AGM,1007817000.0,0.0,29300802000.0,2024517939.0,Financial - Credit Services,Financial Services,https://images.financialmodelingprep.com/symbol/AGM.png,1994-02-10,True,323128000.0,7563430000.0,Federal Agricultural Mortgage Corporation Common Stock,NYSE,30317502939.0,1.0658133707454276,4.272241562359935,3203.0,3434.0,6637.0,3624.0
2024-12-31,PTGX,97249000.0,12607000.0,10866000.0,2805925140.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/PTGX.png,2016-08-11,True,26264000.0,570748000.0,"Protagonist Therapeutics, Inc. - Common Stock",NASDAQ,2719542140.0,0.9657508009785795,4.502232774211244,3184.0,3454.0,6638.0,3625.0
2024-12-31,PBHC,13963000.0,37076000.0,136511000.0,92159850.0,Banks - Regional,Financial Services,https://images.financialmodelingprep.com/symbol/PBHC.png,1995-11-16,True,5268000.0,1130372000.0,"Pathfinder Bancorp, Inc. - Common Stock",NASDAQ,214707850.0,2.4535665556708803,0.4512406548300224,3532.0,3108.0,6640.0,3626.0
2024-12-31,LARK,20275000.0,20220000.0,21651000.0,163765807.0,Banks - Regional,Financial Services,https://images.financialmodelingprep.com/symbol/LARK.png,1994-03-28,True,3684000.0,377873000.0,Landmark Bancorp Inc. - Common Stock,NASDAQ,165141807.0,2.2308100334641487,0.9254119012391577,3481.0,3160.0,6641.0,3627.0
2024-12-31,MATV,94300000.0,682900000.0,1153100000.0,342548283.0,"Paper, Lumber & Forest Products",Basic Materials,https://images.financialmodelingprep.com/symbol/MATV.png,1995-11-09,True,24200000.0,383600000.0,"Mativ Holdings, Inc. Common Stock",NYSE,1401348283.0,1.72690831348455,2.26910454758556,3360.0,3281.0,6641.0,3627.0
2024-09-30,CTXR,3251880.0,246247.0,262865.0,7669660.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/CTXR.png,2014-10-02,True,-42745963.0,-26478771.0,"Citius Pharmaceuticals, Inc. - Common Stock",NASDAQ,4680645.0,-913.2494132753072,162.95024832532317,687.0,5955.0,6642.0,3629.0
2024-12-31,GMRE,6815000.0,14000000.0,653592000.0,457450301.0,REIT - Healthcare Facilities,Real Estate,https://images.financialmodelingprep.com/symbol/GMRE.png,2016-06-30,True,42151000.0,-654103000.0,Global Medical REIT Inc. Common Stock,NYSE,1104227301.0,3.8172394362852287,-6.585033971095276,3948.0,2695.0,6643.0,3630.0
2024-12-31,MQ,923016000.0,40235000.0,13218000.0,2177450952.0,Software - Infrastructure,Technology,https://images.financialmodelingprep.com/symbol/MQ.png,2021-06-09,True,20551000.0,777684000.0,"Marqeta, Inc. - Class A Common Stock",NASDAQ,1267652952.0,1.6211850386634843,2.512595990556522,3335.0,3309.0,6644.0,3631.0
2024-12-31,BMA,2776111551000.0,788293011000.0,446453843000.0,5829508287.0,Banks - Regional,Financial Services,https://images.financialmodelingprep.com/symbol/BMA.png,2006-03-27,True,-74213899000.0,3214815288000.0,Banco Macro S.A.  ADR (representing Ten Class B Common Shares),NYSE,-2323828199713.0,3.193605233345806,-1.8539068507973933,3744.0,2903.0,6647.0,3632.0
2024-06-29,KTCC,4752000.0,44222000.0,129818000.0,25182846.0,Computer Hardware,Technology,https://images.financialmodelingprep.com/symbol/KTCC.png,1983-06-22,True,2981000.0,167366000.0,Key Tronic Corporation - Common Stock,NASDAQ,150248846.0,1.9840418607940589,1.4088700682458364,3430.0,3221.0,6651.0,3633.0
2024-12-31,FISI,87321000.0,39866000.0,256605000.0,541152027.0,Banks - Regional,Financial Services,https://images.financialmodelingprep.com/symbol/FISI.png,1999-06-25,True,14629000.0,1152449000.0,"Financial Institutions, Inc. - Common Stock",NASDAQ,710436027.0,2.0591579599045304,1.2269408671366209,3450.0,3205.0,6655.0,3634.0
2024-12-31,POWI,50972000.0,149562000.0,0.0,3354547371.0,Semiconductors,Technology,https://images.financialmodelingprep.com/symbol/POWI.png,1997-12-12,True,27561000.0,444865000.0,"Power Integrations, Inc. - Common Stock",NASDAQ,3303575371.0,0.8342779233051741,4.636565970253707,3170.0,3485.0,6655.0,3634.0
2024-12-31,ONMDW,172000.0,108000.0,8763000.0,812543.0,Software - Application,Technology,https://images.financialmodelingprep.com/symbol/ONMDW.png,,True,-9980000.0,-15609000.0,OneMedNet Corp - Warrant,NASDAQ,9403543.0,-106.13021070887856,64.38294303593317,1078.0,5577.0,6655.0,3634.0
2024-12-31,GHI,14703198.0,0.0,1163789504.0,271643814.0,Financial - Mortgages,Financial Services,https://images.financialmodelingprep.com/symbol/GHI.png,1986-04-02,True,36296333.0,58515311000.0,Greystone Housing Impact Investors LP Beneficial Unit Certificates representing assignments of limited partnership interests,NYSE,1420730120.0,2.554766207110468,0.062028779100225584,3576.0,3080.0,6656.0,3637.0
2024-05-31,SCHL,113700000.0,611000000.0,123800000.0,487430840.0,Publishing,Communication Services,https://images.financialmodelingprep.com/symbol/SCHL.png,1992-02-25,True,10000000.0,140300000.0,Scholastic Corporation - Common Stock,NASDAQ,497530840.0,2.009925656065863,1.331026221216558,3441.0,3216.0,6657.0,3638.0
